Code,P-V,CIC_CRIME_DESCRIPTION,CPE_CONTACT_DATE_YYMD,Month
CC2003637 -510,B-W,ASSAULT-AGGRAVATED                 ,2020-06-15,6
CC2003638 -1330,B-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-14,6
CC2003639 -1710,B-B,ENDANG LIFE/HEALTH OF CHILD        ,2020-06-15,6
CC2003643 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-05-08,5
CC2003646 -1110,B-!,DECEPTIVE PRACTICES                ,2020-06-16,6
CC2003648 -2826,W-W,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-06-12,6
CC2003649 -460,B-B,BATTERY                            ,2020-06-16,6
CC2003655 -460,B-B,BATTERY                            ,2020-06-16,6
CC2003656 -1150,!-W,FRAUD-CREDIT CARD                  ,2020-06-16,6
CC2003656 -815,!-W,THEFT OVER $500                    ,2020-06-16,6
CC2003662 -6622,W-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-17,6
CC2003663 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-06-18,6
CC2003670 -1120,B-!,FORGERY                            ,2020-06-17,6
CC2003673 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-17,6
CC2003676 -1310,B-!,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-17,6
CC2003676 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-17,6
CC2003681 -1330,B-B,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-18,6
CC2003682 -260,!-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-06-18,6
CC2003684 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-18,6
CC2003685 -1110,!-W,DECEPTIVE PRACTICES                ,2020-06-17,6
CC2003689 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-06-18,6
CC2003695 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-18,6
CC2003695 -1415,!-B,AGG DISCHARGE OF FIREARM           ,2020-06-18,6
CC2003696 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-18,6
CC2003697 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-18,6
CC2003698 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-19,6
CC2003703 -1120,B-!,FORGERY                            ,2020-06-19,6
CC2003705 -625,!-B,BURGLARY RESIDENTIAL               ,2020-06-18,6
CC2003711 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-06-18,6
CC2003712 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-19,6
CC2003713 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-20,6
CC2003716 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-19,6
CC2003717 -488,B-B,BATTERY-AGG DOMESTIC               ,2020-06-20,6
CC2003719 -1410,!-W,UNLAWFUL USE OF WEAPONS            ,2020-06-20,6
CC2003719 -460,!-W,BATTERY                            ,2020-06-20,6
CC2003719 -510,!-W,ASSAULT-AGGRAVATED                 ,2020-06-20,6
CC2003723 -910,B-W,THEFT-MOTOR VEHICLE                ,2020-06-20,6
CC2003725 -460,A-B,BATTERY                            ,2020-06-20,6
CC2003726 -486,W-B,BATTERY-DOMESTIC                   ,2020-06-20,6
CC2003729 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-21,6
CC2003730 -1330,B-!,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-21,6
CC2003733 -910,!-A,THEFT-MOTOR VEHICLE                ,2020-06-21,6
CC2003738 -1582,B-!,PORNOGRAPHY-CHILD                  ,2020-06-18,6
CC2003738 -1583,B-B,REVENGE PORNOGRAPHY                ,2020-06-18,6
CC2003739 -1310,W-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-21,6
CC2003741 -1330,B-B,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-22,6
CC2003744 -488,B-W,BATTERY-AGG DOMESTIC               ,2020-06-22,6
CC2003745 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-05-01,5
CC2003746 -760,B-B,BURGLARY FROM MOTOR VEHICLE        ,2020-06-22,6
CC2003752 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-22,6
CC2003753 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
CC2003753 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-06-22,6
CC2003753 -1415,B-B,AGG DISCHARGE OF FIREARM           ,2020-06-22,6
CC2003753 -410,!-B,BATTERY-AGGRAVATED                 ,2020-06-22,6
CC2003754 -1310,H-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
CC2003754 -486,H-H,BATTERY-DOMESTIC                   ,2020-06-22,6
CC2003756 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-21,6
CC2003757 -910,!-W,THEFT-MOTOR VEHICLE                ,2020-06-22,6
CC2003758 -410,!-B,BATTERY-AGGRAVATED                 ,2020-06-22,6
CC2003759 -1310,!-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
CC2003768 -760,B-W,BURGLARY FROM MOTOR VEHICLE        ,2020-06-23,6
CC2003775 -1110,!-B,DECEPTIVE PRACTICES                ,2020-05-21,5
CC2003775 -805,!-B,THEFT OF LOST/MISLAID PROPERTY     ,2020-05-21,5
CC2003777 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-06-23,6
CC2003778 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-06-23,6
CC2003778 -1415,B-B,AGG DISCHARGE OF FIREARM           ,2020-06-23,6
CC2003778 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-23,6
CC2003780 -3960,B-W,INTIMIDATION                       ,2020-06-04,6
CC2003780 -485,B-W,BATTERY-AGG-CHILD                  ,2020-06-04,6
CC2003783 -1330,B-B,TRESPASS TO LAND/REAL PROPERTY     ,2020-06-23,6
CC2003784 -1410,B-!,UNLAWFUL USE OF WEAPONS            ,2020-06-23,6
CC2003784 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-23,6
CC2003787 -910,B-W,THEFT-MOTOR VEHICLE                ,2020-06-24,6
CC2003789 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
CC2003793 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-24,6
CC2003796 -1415,B-!,AGG DISCHARGE OF FIREARM           ,2020-06-24,6
CC2003796 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-24,6
CC2003798 -310,B-A,ROBBERY-ARMED                      ,2020-06-24,6
CC2003799 -6622,W-W,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-24,6
CC2003803 -815,!-A,THEFT OVER $500                    ,2020-06-24,6
CC2003804 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-24,6
CC2003806 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-25,6
CC2003814 -6623,B-!,CHILD RESTRAINT VIOLATIONS         ,2020-06-25,6
CC2003816 -1110,!-B,DECEPTIVE PRACTICES                ,2020-06-19,6
CC2003817 -2826,B-B,HARASSMENT BY ELECTRONIC COMMUNICAT,2020-06-25,6
CC2003818 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-25,6
CC2003819 -6622,W-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-25,6
CC2003822 -1110,B-!,DECEPTIVE PRACTICES                ,2020-06-18,6
CC2003841 -1310,B-H,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-27,6
CC2003841 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-27,6
CC2003842 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-27,6
CC2003843 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-27,6
CC2003845 -815,B-B,THEFT OVER $500                    ,2020-06-23,6
CC2003849 -486,!-W,BATTERY-DOMESTIC                   ,2020-06-25,6
CC2003851 -1415,!-B,AGG DISCHARGE OF FIREARM           ,2020-06-27,6
CC2003851 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-06-27,6
CC2003852 -410,B-W,BATTERY-AGGRAVATED                 ,2020-06-27,6
CC2003854 -1415,!-W,AGG DISCHARGE OF FIREARM           ,2020-06-25,6
CC2003854 -510,!-W,ASSAULT-AGGRAVATED                 ,2020-06-25,6
CC2003856 -8358,W-!,RECKLESS CONDUCT -CITY             ,2020-06-27,6
CC2003857 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-27,6
CC2003858 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-27,6
CC2003861 -510,B-B,ASSAULT-AGGRAVATED                 ,2020-06-28,6
CC2003863 -486,W-W,BATTERY-DOMESTIC                   ,2020-06-28,6
CC2003867 -486,B-W,BATTERY-DOMESTIC                   ,2020-06-28,6
CC2003870 -1310,W-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-28,6
CC2003881 -815,B-!,THEFT OVER $500                    ,2020-06-21,6
CC2003885 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-29,6
CC2003888 -1120,!-W,FORGERY                            ,2020-06-15,6
CC2003894 -1415,!-B,AGG DISCHARGE OF FIREARM           ,2020-06-29,6
CC2003894 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-06-29,6
CC2003895 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-29,6
CC2003896 -760,!-W,BURGLARY FROM MOTOR VEHICLE        ,2020-02-24,2
CC2003899 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-29,6
CC2003903 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-29,6
CC2003903 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-29,6
CC2003903 -8368,B-B,THEFT GENERALLY                    ,2020-06-29,6
CC2003904 -488,B-W,BATTERY-AGG DOMESTIC               ,2020-06-29,6
CC2003905 -410,!-B,BATTERY-AGGRAVATED                 ,2020-06-29,6
CC2003908 -1310,B-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-30,6
CC2003908 -486,B-B,BATTERY-DOMESTIC                   ,2020-06-30,6
CC2003908 -815,B-B,THEFT OVER $500                    ,2020-06-30,6
CC2003914 -488,B-B,BATTERY-AGG DOMESTIC               ,2020-06-30,6
CC2003915 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-30,6
CC2003916 -1365,W-B,TRESPASS-RESIDENCE                 ,2020-06-30,6
CC2003919 -6622,B-!,LEAVING THE SCENE OF AN ACCIDENT   ,2020-06-30,6
CC2003921 -1137,!-B,THEFT-IDENTITY                     ,2020-05-09,5
CC2003923 -260,H-W,SEXUAL-ASSAULT-CRIMINAL            ,2020-06-30,6
CC2003928 -310,B-B,ROBBERY-ARMED                      ,2020-06-30,6
CC2003928 -410,B-B,BATTERY-AGGRAVATED                 ,2020-06-30,6
CC2003928 -770,B-B,VEHICULAR INVASION                 ,2020-06-30,6
CC2003936 -261,B-B,SEXUAL ASSAULT-AGG CRIMINAL        ,2020-06-30,6
CC2003938 -1150,!-B,FRAUD-CREDIT CARD                  ,2020-06-27,6
CC2003939 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-07-01,7
CC2003940 -815,!-W,THEFT OVER $500                    ,2020-07-01,7
CC2003941 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-06-22,6
CC2003941 -1415,!-B,AGG DISCHARGE OF FIREARM           ,2020-06-22,6
CC2003943 -8357,B-W,BATTERY -CITY                      ,2020-07-01,7
CC2003948 -1310,!-W,CRIMINAL DAMAGE TO PROPERTY        ,2020-07-01,7
CC2003949 -1310,!-B,CRIMINAL DAMAGE TO PROPERTY        ,2020-07-01,7
CC2003949 -410,!-B,BATTERY-AGGRAVATED                 ,2020-07-01,7
CC2003949 -510,!-B,ASSAULT-AGGRAVATED                 ,2020-07-01,7
CC2003950 -410,B-W,BATTERY-AGGRAVATED                 ,2020-07-01,7
CC2003952 -760,W-W,BURGLARY FROM MOTOR VEHICLE        ,2020-07-01,7
CC2003954 -110,B-W,MURDER-FIRST DEGREE                ,2020-07-01,7
CC2003954 -320,B-W,ROBBERY                            ,2020-07-01,7
CC2003954 -9435,B-W,DEATH INVESTIGATION                ,2020-07-01,7
